Currency,Date,JDate,Weekday,Open,High,Low,Close
دلار,1988-09-05,1367-06-14,دوشنبه,710.0,710.0,710.0,710.0
دلار,1988-09-06,1367-06-15,سه‌شنبه,710.0,710.0,710.0,710.0
دلار,1988-09-07,1367-06-16,چهارشنبه,710.0,710.0,710.0,710.0
دلار,1988-09-08,1367-06-17,پنج‌شنبه,710.0,710.0,710.0,710.0
دلار,1988-09-10,1367-06-19,شنبه,710.0,710.0,710.0,710.0
دلار,1988-09-11,1367-06-20,یک‌شنبه,710.0,710.0,710.0,710.0
دلار,1988-09-12,1367-06-21,دوشنبه,710.0,710.0,710.0,710.0
دلار,1988-09-13,1367-06-22,سه‌شنبه,710.0,710.0,710.0,710.0
دلار,1988-09-14,1367-06-23,چهارشنبه,710.0,710.0,710.0,710.0
دلار,1988-09-15,1367-06-24,پنج‌شنبه,710.0,710.0,710.0,710.0
دلار,1988-09-17,1367-06-26,شنبه,710.0,710.0,710.0,710.0
دلار,1988-09-18,1367-06-27,یک‌شنبه,710.0,710.0,710.0,710.0
دلار,1988-09-19,1367-06-28,دوشنبه,710.0,710.0,710.0,710.0
دلار,1988-09-20,1367-06-29,سه‌شنبه,710.0,710.0,710.0,710.0
دلار,1988-09-21,1367-06-30,چهارشنبه,710.0,710.0,710.0,710.0
دلار,1988-09-22,1367-06-31,پنج‌شنبه,710.0,710.0,710.0,710.0
دلار,1988-09-24,1367-07-02,شنبه,780.0,780.0,780.0,780.0
دلار,1988-09-25,1367-07-03,یک‌شنبه,780.0,780.0,780.0,780.0
دلار,1988-09-26,1367-07-04,دوشنبه,780.0,780.0,780.0,780.0
دلار,1988-09-27,1367-07-05,سه‌شنبه,780.0,780.0,780.0,780.0
دلار,1988-09-28,1367-07-06,چهارشنبه,780.0,780.0,780.0,780.0
دلار,1988-09-29,1367-07-07,پنج‌شنبه,780.0,780.0,780.0,780.0
دلار,1988-10-01,1367-07-09,شنبه,780.0,780.0,780.0,780.0
دلار,1988-10-02,1367-07-10,یک‌شنبه,780.0,780.0,780.0,780.0
دلار,1988-10-03,1367-07-11,دوشنبه,780.0,780.0,780.0,780.0
دلار,1988-10-04,1367-07-12,سه‌شنبه,780.0,780.0,780.0,780.0
دلار,1988-10-05,1367-07-13,چهارشنبه,780.0,780.0,780.0,780.0
دلار,1988-10-06,1367-07-14,پنج‌شنبه,780.0,780.0,780.0,780.0
دلار,1988-10-08,1367-07-16,شنبه,780.0,780.0,780.0,780.0
دلار,1988-10-09,1367-07-17,یک‌شنبه,780.0,780.0,780.0,780.0
دلار,1988-10-10,1367-07-18,دوشنبه,780.0,780.0,780.0,780.0
دلار,1988-10-11,1367-07-19,سه‌شنبه,780.0,780.0,780.0,780.0
دلار,1988-10-12,1367-07-20,چهارشنبه,780.0,780.0,780.0,780.0
دلار,1988-10-13,1367-07-21,پنج‌شنبه,780.0,780.0,780.0,780.0
دلار,1988-10-15,1367-07-23,شنبه,780.0,780.0,780.0,780.0
دلار,1988-10-16,1367-07-24,یک‌شنبه,780.0,780.0,780.0,780.0
دلار,1988-10-17,1367-07-25,دوشنبه,780.0,780.0,780.0,780.0
دلار,1988-10-18,1367-07-26,سه‌شنبه,780.0,780.0,780.0,780.0
دلار,1988-10-19,1367-07-27,چهارشنبه,780.0,780.0,780.0,780.0
دلار,1988-10-20,1367-07-28,پنج‌شنبه,780.0,780.0,780.0,780.0
دلار,1988-10-22,1367-07-30,شنبه,780.0,780.0,780.0,780.0
دلار,1988-10-23,1367-08-01,یک‌شنبه,887.0,887.0,887.0,887.0
دلار,1988-10-24,1367-08-02,دوشنبه,887.0,887.0,887.0,887.0
دلار,1988-10-25,1367-08-03,سه‌شنبه,887.0,887.0,887.0,887.0
دلار,1988-10-26,1367-08-04,چهارشنبه,887.0,887.0,887.0,887.0
دلار,1988-10-27,1367-08-05,پنج‌شنبه,887.0,887.0,887.0,887.0
دلار,1988-10-29,1367-08-07,شنبه,887.0,887.0,887.0,887.0
دلار,1988-10-30,1367-08-08,یک‌شنبه,887.0,887.0,887.0,887.0
دلار,1988-10-31,1367-08-09,دوشنبه,887.0,887.0,887.0,887.0
دلار,1988-11-01,1367-08-10,سه‌شنبه,887.0,887.0,887.0,887.0
دلار,1988-11-02,1367-08-11,چهارشنبه,887.0,887.0,887.0,887.0
دلار,1988-11-03,1367-08-12,پنج‌شنبه,887.0,887.0,887.0,887.0
دلار,1988-11-05,1367-08-14,شنبه,887.0,887.0,887.0,887.0
دلار,1988-11-06,1367-08-15,یک‌شنبه,887.0,887.0,887.0,887.0
دلار,1988-11-07,1367-08-16,دوشنبه,887.0,887.0,887.0,887.0
دلار,1988-11-08,1367-08-17,سه‌شنبه,887.0,887.0,887.0,887.0
دلار,1988-11-09,1367-08-18,چهارشنبه,887.0,887.0,887.0,887.0
دلار,1988-11-10,1367-08-19,پنج‌شنبه,887.0,887.0,887.0,887.0
دلار,1988-11-12,1367-08-21,شنبه,887.0,887.0,887.0,887.0
دلار,1988-11-13,1367-08-22,یک‌شنبه,887.0,887.0,887.0,887.0
دلار,1988-11-14,1367-08-23,دوشنبه,887.0,887.0,887.0,887.0
دلار,1988-11-15,1367-08-24,سه‌شنبه,887.0,887.0,887.0,887.0
دلار,1988-11-16,1367-08-25,چهارشنبه,887.0,887.0,887.0,887.0
دلار,1988-11-17,1367-08-26,پنج‌شنبه,887.0,887.0,887.0,887.0
دلار,1988-11-19,1367-08-28,شنبه,887.0,887.0,887.0,887.0
دلار,1988-11-20,1367-08-29,یک‌شنبه,887.0,887.0,887.0,887.0
دلار,1988-11-21,1367-08-30,دوشنبه,887.0,887.0,887.0,887.0
دلار,1988-11-22,1367-09-01,سه‌شنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-11-23,1367-09-02,چهارشنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-11-24,1367-09-03,پنج‌شنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-11-26,1367-09-05,شنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-11-27,1367-09-06,یک‌شنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-11-28,1367-09-07,دوشنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-11-29,1367-09-08,سه‌شنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-11-30,1367-09-09,چهارشنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-12-01,1367-09-10,پنج‌شنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-12-03,1367-09-12,شنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-12-04,1367-09-13,یک‌شنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-12-05,1367-09-14,دوشنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-12-06,1367-09-15,سه‌شنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-12-07,1367-09-16,چهارشنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-12-08,1367-09-17,پنج‌شنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-12-10,1367-09-19,شنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-12-11,1367-09-20,یک‌شنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-12-12,1367-09-21,دوشنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-12-13,1367-09-22,سه‌شنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-12-14,1367-09-23,چهارشنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-12-15,1367-09-24,پنج‌شنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-12-17,1367-09-26,شنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-12-18,1367-09-27,یک‌شنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-12-19,1367-09-28,دوشنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-12-20,1367-09-29,سه‌شنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-12-21,1367-09-30,چهارشنبه,1035.0,1035.0,1035.0,1035.0
دلار,1988-12-22,1367-10-01,پنج‌شنبه,978.0,978.0,978.0,978.0
دلار,1988-12-24,1367-10-03,شنبه,978.0,978.0,978.0,978.0
دلار,1988-12-25,1367-10-04,یک‌شنبه,978.0,978.0,978.0,978.0
دلار,1988-12-26,1367-10-05,دوشنبه,978.0,978.0,978.0,978.0
دلار,1988-12-27,1367-10-06,سه‌شنبه,978.0,978.0,978.0,978.0
دلار,1988-12-28,1367-10-07,چهارشنبه,978.0,978.0,978.0,978.0
دلار,1988-12-29,1367-10-08,پنج‌شنبه,978.0,978.0,978.0,978.0
دلار,1988-12-31,1367-10-10,شنبه,978.0,978.0,978.0,978.0
دلار,1989-01-01,1367-10-11,یک‌شنبه,978.0,978.0,978.0,978.0
دلار,1989-01-02,1367-10-12,دوشنبه,978.0,978.0,978.0,978.0
دلار,1989-01-03,1367-10-13,سه‌شنبه,978.0,978.0,978.0,978.0
دلار,1989-01-04,1367-10-14,چهارشنبه,978.0,978.0,978.0,978.0
دلار,1989-01-05,1367-10-15,پنج‌شنبه,978.0,978.0,978.0,978.0
دلار,1989-01-07,1367-10-17,شنبه,978.0,978.0,978.0,978.0
دلار,1989-01-08,1367-10-18,یک‌شنبه,978.0,978.0,978.0,978.0
دلار,1989-01-09,1367-10-19,دوشنبه,978.0,978.0,978.0,978.0
دلار,1989-01-10,1367-10-20,سه‌شنبه,978.0,978.0,978.0,978.0
دلار,1989-01-11,1367-10-21,چهارشنبه,978.0,978.0,978.0,978.0
دلار,1989-01-12,1367-10-22,پنج‌شنبه,978.0,978.0,978.0,978.0
دلار,1989-01-14,1367-10-24,شنبه,978.0,978.0,978.0,978.0
دلار,1989-01-15,1367-10-25,یک‌شنبه,978.0,978.0,978.0,978.0
دلار,1989-01-16,1367-10-26,دوشنبه,978.0,978.0,978.0,978.0
دلار,1989-01-17,1367-10-27,سه‌شنبه,978.0,978.0,978.0,978.0
دلار,1989-01-18,1367-10-28,چهارشنبه,978.0,978.0,978.0,978.0
دلار,1989-01-19,1367-10-29,پنج‌شنبه,978.0,978.0,978.0,978.0
دلار,1989-01-21,1367-11-01,شنبه,969.0,969.0,969.0,969.0
دلار,1989-01-22,1367-11-02,یک‌شنبه,969.0,969.0,969.0,969.0
دلار,1989-01-23,1367-11-03,دوشنبه,969.0,969.0,969.0,969.0
دلار,1989-01-24,1367-11-04,سه‌شنبه,969.0,969.0,969.0,969.0
دلار,1989-01-25,1367-11-05,چهارشنبه,969.0,969.0,969.0,969.0
دلار,1989-01-26,1367-11-06,پنج‌شنبه,969.0,969.0,969.0,969.0
دلار,1989-01-28,1367-11-08,شنبه,969.0,969.0,969.0,969.0
دلار,1989-01-29,1367-11-09,یک‌شنبه,969.0,969.0,969.0,969.0
دلار,1989-01-30,1367-11-10,دوشنبه,969.0,969.0,969.0,969.0
دلار,1989-01-31,1367-11-11,سه‌شنبه,969.0,969.0,969.0,969.0
دلار,1989-02-01,1367-11-12,چهارشنبه,969.0,969.0,969.0,969.0
دلار,1989-02-02,1367-11-13,پنج‌شنبه,969.0,969.0,969.0,969.0
دلار,1989-02-04,1367-11-15,شنبه,969.0,969.0,969.0,969.0
دلار,1989-02-05,1367-11-16,یک‌شنبه,969.0,969.0,969.0,969.0
دلار,1989-02-06,1367-11-17,دوشنبه,969.0,969.0,969.0,969.0
دلار,1989-02-07,1367-11-18,سه‌شنبه,969.0,969.0,969.0,969.0
دلار,1989-02-08,1367-11-19,چهارشنبه,969.0,969.0,969.0,969.0
دلار,1989-02-09,1367-11-20,پنج‌شنبه,969.0,969.0,969.0,969.0
دلار,1989-02-11,1367-11-22,شنبه,969.0,969.0,969.0,969.0
دلار,1989-02-12,1367-11-23,یک‌شنبه,969.0,969.0,969.0,969.0
دلار,1989-02-13,1367-11-24,دوشنبه,969.0,969.0,969.0,969.0
دلار,1989-02-14,1367-11-25,سه‌شنبه,969.0,969.0,969.0,969.0
دلار,1989-02-15,1367-11-26,چهارشنبه,969.0,969.0,969.0,969.0
دلار,1989-02-16,1367-11-27,پنج‌شنبه,969.0,969.0,969.0,969.0
دلار,1989-02-18,1367-11-29,شنبه,969.0,969.0,969.0,969.0
دلار,1989-02-19,1367-11-30,یک‌شنبه,969.0,969.0,969.0,969.0
دلار,1989-02-20,1367-12-01,دوشنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-02-21,1367-12-02,سه‌شنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-02-22,1367-12-03,چهارشنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-02-23,1367-12-04,پنج‌شنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-02-25,1367-12-06,شنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-02-26,1367-12-07,یک‌شنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-02-27,1367-12-08,دوشنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-02-28,1367-12-09,سه‌شنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-03-01,1367-12-10,چهارشنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-03-02,1367-12-11,پنج‌شنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-03-04,1367-12-13,شنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-03-05,1367-12-14,یک‌شنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-03-06,1367-12-15,دوشنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-03-07,1367-12-16,سه‌شنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-03-08,1367-12-17,چهارشنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-03-09,1367-12-18,پنج‌شنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-03-11,1367-12-20,شنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-03-12,1367-12-21,یک‌شنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-03-13,1367-12-22,دوشنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-03-14,1367-12-23,سه‌شنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-03-15,1367-12-24,چهارشنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-03-16,1367-12-25,پنج‌شنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-03-18,1367-12-27,شنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-03-19,1367-12-28,یک‌شنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-03-20,1367-12-29,دوشنبه,1147.0,1147.0,1147.0,1147.0
دلار,1989-03-21,1368-01-01,سه‌شنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-03-22,1368-01-02,چهارشنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-03-23,1368-01-03,پنج‌شنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-03-25,1368-01-05,شنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-03-26,1368-01-06,یک‌شنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-03-27,1368-01-07,دوشنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-03-28,1368-01-08,سه‌شنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-03-29,1368-01-09,چهارشنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-03-30,1368-01-10,پنج‌شنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-04-01,1368-01-12,شنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-04-02,1368-01-13,یک‌شنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-04-03,1368-01-14,دوشنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-04-04,1368-01-15,سه‌شنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-04-05,1368-01-16,چهارشنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-04-06,1368-01-17,پنج‌شنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-04-08,1368-01-19,شنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-04-09,1368-01-20,یک‌شنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-04-10,1368-01-21,دوشنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-04-11,1368-01-22,سه‌شنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-04-12,1368-01-23,چهارشنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-04-13,1368-01-24,پنج‌شنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-04-15,1368-01-26,شنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-04-16,1368-01-27,یک‌شنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-04-17,1368-01-28,دوشنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-04-18,1368-01-29,سه‌شنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-04-19,1368-01-30,چهارشنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-04-20,1368-01-31,پنج‌شنبه,1182.0,1182.0,1182.0,1182.0
دلار,1989-04-22,1368-02-02,شنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-04-23,1368-02-03,یک‌شنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-04-24,1368-02-04,دوشنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-04-25,1368-02-05,سه‌شنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-04-26,1368-02-06,چهارشنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-04-27,1368-02-07,پنج‌شنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-04-29,1368-02-09,شنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-04-30,1368-02-10,یک‌شنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-05-01,1368-02-11,دوشنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-05-02,1368-02-12,سه‌شنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-05-03,1368-02-13,چهارشنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-05-04,1368-02-14,پنج‌شنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-05-06,1368-02-16,شنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-05-07,1368-02-17,یک‌شنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-05-08,1368-02-18,دوشنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-05-09,1368-02-19,سه‌شنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-05-10,1368-02-20,چهارشنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-05-11,1368-02-21,پنج‌شنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-05-13,1368-02-23,شنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-05-14,1368-02-24,یک‌شنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-05-15,1368-02-25,دوشنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-05-16,1368-02-26,سه‌شنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-05-17,1368-02-27,چهارشنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-05-18,1368-02-28,پنج‌شنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-05-20,1368-02-30,شنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-05-21,1368-02-31,یک‌شنبه,1306.0,1306.0,1306.0,1306.0
دلار,1989-05-22,1368-03-01,دوشنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-05-23,1368-03-02,سه‌شنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-05-24,1368-03-03,چهارشنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-05-25,1368-03-04,پنج‌شنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-05-27,1368-03-06,شنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-05-28,1368-03-07,یک‌شنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-05-29,1368-03-08,دوشنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-05-30,1368-03-09,سه‌شنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-05-31,1368-03-10,چهارشنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-06-01,1368-03-11,پنج‌شنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-06-03,1368-03-13,شنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-06-04,1368-03-14,یک‌شنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-06-05,1368-03-15,دوشنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-06-06,1368-03-16,سه‌شنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-06-07,1368-03-17,چهارشنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-06-08,1368-03-18,پنج‌شنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-06-10,1368-03-20,شنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-06-11,1368-03-21,یک‌شنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-06-12,1368-03-22,دوشنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-06-13,1368-03-23,سه‌شنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-06-14,1368-03-24,چهارشنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-06-15,1368-03-25,پنج‌شنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-06-17,1368-03-27,شنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-06-18,1368-03-28,یک‌شنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-06-19,1368-03-29,دوشنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-06-20,1368-03-30,سه‌شنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-06-21,1368-03-31,چهارشنبه,1332.0,1332.0,1332.0,1332.0
دلار,1989-06-22,1368-04-01,پنج‌شنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-06-24,1368-04-03,شنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-06-25,1368-04-04,یک‌شنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-06-26,1368-04-05,دوشنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-06-27,1368-04-06,سه‌شنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-06-28,1368-04-07,چهارشنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-06-29,1368-04-08,پنج‌شنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-07-01,1368-04-10,شنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-07-02,1368-04-11,یک‌شنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-07-03,1368-04-12,دوشنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-07-04,1368-04-13,سه‌شنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-07-05,1368-04-14,چهارشنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-07-06,1368-04-15,پنج‌شنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-07-08,1368-04-17,شنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-07-09,1368-04-18,یک‌شنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-07-10,1368-04-19,دوشنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-07-11,1368-04-20,سه‌شنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-07-12,1368-04-21,چهارشنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-07-13,1368-04-22,پنج‌شنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-07-15,1368-04-24,شنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-07-16,1368-04-25,یک‌شنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-07-17,1368-04-26,دوشنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-07-18,1368-04-27,سه‌شنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-07-19,1368-04-28,چهارشنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-07-20,1368-04-29,پنج‌شنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-07-22,1368-04-31,شنبه,1215.0,1215.0,1215.0,1215.0
دلار,1989-07-23,1368-05-01,یک‌شنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-07-24,1368-05-02,دوشنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-07-25,1368-05-03,سه‌شنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-07-26,1368-05-04,چهارشنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-07-27,1368-05-05,پنج‌شنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-07-29,1368-05-07,شنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-07-30,1368-05-08,یک‌شنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-07-31,1368-05-09,دوشنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-08-01,1368-05-10,سه‌شنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-08-02,1368-05-11,چهارشنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-08-03,1368-05-12,پنج‌شنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-08-05,1368-05-14,شنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-08-06,1368-05-15,یک‌شنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-08-07,1368-05-16,دوشنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-08-08,1368-05-17,سه‌شنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-08-09,1368-05-18,چهارشنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-08-10,1368-05-19,پنج‌شنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-08-12,1368-05-21,شنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-08-13,1368-05-22,یک‌شنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-08-14,1368-05-23,دوشنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-08-15,1368-05-24,سه‌شنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-08-16,1368-05-25,چهارشنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-08-17,1368-05-26,پنج‌شنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-08-19,1368-05-28,شنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-08-20,1368-05-29,یک‌شنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-08-21,1368-05-30,دوشنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-08-22,1368-05-31,سه‌شنبه,1192.0,1192.0,1192.0,1192.0
دلار,1989-08-23,1368-06-01,چهارشنبه,1250.0,1250.0,1250.0,1250.0
دلار,1989-08-24,1368-06-02,پنج‌شنبه,1250.0,1250.0,1250.0,1250.0
دلار,1989-08-26,1368-06-04,شنبه,1250.0,1250.0,1250.0,1250.0
دلار,1989-08-27,1368-06-05,یک‌شنبه,1250.0,1250.0,1250.0,1250.0
دلار,1989-08-28,1368-06-06,دوشنبه,1250.0,1250.0,1250.0,1250.0
دلار,1989-08-29,1368-06-07,سه‌شنبه,1250.0,1250.0,1250.0,1250.0
دلار,1989-08-30,1368-06-08,چهارشنبه,1250.0,1250.0,1250.0,1250.0
دلار,1989-08-31,1368-06-09,پنج‌شنبه,1250.0,1250.0,1250.0,1250.0
دلار,1989-09-02,1368-06-11,شنبه,1250.0,1250.0,1250.0,1250.0
دلار,1989-09-03,1368-06-12,یک‌شنبه,1250.0,1250.0,1250.0,1250.0
دلار,1989-09-04,1368-06-13,دوشنبه,1250.0,1250.0,1250.0,1250.0
دلار,1989-09-05,1368-06-14,سه‌شنبه,1250.0,1250.0,1250.0,1250.0
